primaryDomainId,casNumber,created,dataSources,description,displayName,domainIds,drugCategories,drugGroups,indication,synonyms,type,updated
drugbank.DB07956,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER,"['drugbank.DB07956', 'pubchem.5288602']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07957,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,METHYL(2-ACETOXY-2-(2-CARBOXY-4-AMINO-PHENYL))ACETATE,"['drugbank.DB07957', 'pubchem.446501']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07958,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,(2-CARBAMOYLMETHYL-5-PROPYL-OCTAHYDRO-INDOL-7-YL)ACETIC ACID,"['drugbank.DB07958', 'pubchem.447739']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07959,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE,"['drugbank.DB07959', 'pubchem.135464491']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07960,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"5-ACETAMIDO-5,6-DIHYDRO-4-HYDROXY-6-ISOBUTOXY-4H-PYRAN-2-CARBOXYLIC ACID","['drugbank.DB07960', 'pubchem.46937111']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07961,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"1-(4-Cyano-phenyl)-3-[2-(2,6-dichloro-phenyl)-1-imino-ethyl]-thiourea","['drugbank.DB07961', 'pubchem.3003217', 'pubchem.5482427', 'pubchem.5496892']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07962,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"METHYL N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINATE","['drugbank.DB07962', 'pubchem.25150855']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07963,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINE","['drugbank.DB07963', 'pubchem.25150856']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07964,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"(3S)-4-{[4-(BUT-2-YNYLOXY)PHENYL]SULFONYL}-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE","['drugbank.DB07964', 'pubchem.5288615']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07965,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9H-purine-2-carbonitrile,"['drugbank.DB07965', 'pubchem.5288616']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07966,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,"['drugbank.DB07966', 'pubchem.16040294']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07967,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,9-CYCLOPENTYL-6-[2-(3-IMIDAZOL-1-YL-PROPOXY)-PHENYLAMINO]-9H-PURINE-2-CARBONITRILE,"['drugbank.DB07967', 'pubchem.11464526']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07968,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,N-(2-CHLORO-4-FLUOROBENZOYL)-N'-(5-HYDROXY-2-METHOXYPHENYL)UREA,"['drugbank.DB07968', 'pubchem.9547901']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07969,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol,"['drugbank.DB07969', 'pubchem.25113181']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07970,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide,"['drugbank.DB07970', 'pubchem.24875320']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07971,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"5-AMINO-2-{4-[(4-AMINOPHENYL)SULFANYL]PHENYL}-1H-ISOINDOLE-1,3(2H)-DIONE","['drugbank.DB07971', 'pubchem.1202104']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07972,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,1-(3-METHYLPHENYL)-1H-BENZIMIDAZOL-5-AMINE,"['drugbank.DB07972', 'pubchem.1510981']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07973,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE,"['drugbank.DB07973', 'pubchem.6540267']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07974,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE,"['drugbank.DB07974', 'pubchem.6540268']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07975,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID","['drugbank.DB07975', 'pubchem.10342449']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07976,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID,"['drugbank.DB07976', 'pubchem.15942657']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07977,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID","['drugbank.DB07977', 'pubchem.15942658']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07978,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID","['drugbank.DB07978', 'pubchem.46937112']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07979,,2023-04-02T22:16:53.461000,['drugbank'],,"(2E)-3-(3,4-DIHYDROXYPHENYL)-2-IMINOPROPANOIC ACID",['drugbank.DB07979'],[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07981,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,"['drugbank.DB07981', 'pubchem.16741227']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07982,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol,"['drugbank.DB07982', 'pubchem.11270500']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07983,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID,"['drugbank.DB07983', 'pubchem.447835']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07984,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,"['drugbank.DB07984', 'pubchem.16741228']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07985,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,+/-METHYL 4-(AMINOIMINOMETHYL)-BETA-[3- INH (AMINOIMINO)PHENYL]BENZENE PENTANOATE,"['drugbank.DB07985', 'pubchem.444406']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07986,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID,"['drugbank.DB07986', 'pubchem.1948']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07987,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"[2-(5-Mercapto-[1,3,4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester","['drugbank.DB07987', 'pubchem.4369082']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07988,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2yl)-ureido]-N-methyl-3-pentafluorophenyl-propionamide","['drugbank.DB07988', 'pubchem.4369080']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07989,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,2-(ACETYL-HYDROXY-AMINO)-4-METHYL-PENTANOIC ACID METHYL ESTER,"['drugbank.DB07989', 'pubchem.5288636']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07990,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"(RP,SP)-O-(2R)-(1-PHENOXYBUT-2-YL)-METHYLPHOSPHONIC ACID CHLORIDE","['drugbank.DB07990', 'pubchem.46937114']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07991,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,N-[(1R)-3-(4-HYDROXYPHENYL)-1-METHYLPROPYL]-2-(2-PHENYL-1H-INDOL-3-YL)ACETAMIDE,"['drugbank.DB07991', 'pubchem.16750040']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07992,487-94-5,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,Indoxyl sulfate,"['drugbank.DB07992', 'pubchem.10258']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07993,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE","['drugbank.DB07993', 'pubchem.11507920']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07994,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"N~3~-[5-(1H-INDOL-6-YL)-2-(PYRIDIN-2-YLMETHOXY)BENZYL]PYRIDINE-2,3-DIAMINE","['drugbank.DB07994', 'pubchem.11633167']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07995,127243-85-0,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,H-89,"['drugbank.DB07995', 'pubchem.449241']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07996,84477-87-2,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,"['drugbank.DB07996', 'pubchem.3542']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07997,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE,"['drugbank.DB07997', 'pubchem.3540']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB07999,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID","['drugbank.DB07999', 'pubchem.11494891']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08000,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE","['drugbank.DB08000', 'pubchem.11660035']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08001,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID,"['drugbank.DB08001', 'pubchem.449162']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08003,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,ISOTHIAZOLIDINONE ANALOG,"['drugbank.DB08003', 'pubchem.9547915']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08004,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"(2S)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol","['drugbank.DB08004', 'pubchem.46937115']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08005,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide,"['drugbank.DB08005', 'pubchem.16129582']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08006,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine","['drugbank.DB08006', 'pubchem.24882195']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08007,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,(2R)-3-{[(BENZYLAMINO)CARBONYL]AMINO}-2-HYDROXYPROPANOIC ACID,"['drugbank.DB08007', 'pubchem.24820112']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08008,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,"5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine","['drugbank.DB08008', 'pubchem.25263414']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08009,326914-10-7,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,SU-11652,"['drugbank.DB08009', 'pubchem.5329103']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08010,,2023-04-02T22:16:53.461000,['drugbank'],,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime",['drugbank.DB08010'],[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08011,,2023-04-02T22:16:53.461000,['drugbank'],,"(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime",['drugbank.DB08011'],[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08012,124436-59-5,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,Pirodavir,"['drugbank.DB08012', 'pubchem.71345']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08013,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,(METHYLPYRIDAZINE PIPERIDINE PROPYLOXYPHENYL)ETHYLACETATE,"['drugbank.DB08013', 'pubchem.130188']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08014,,2023-04-02T22:16:53.461000,"['drugbank', 'unichem']",,(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE,"['drugbank.DB08014', 'pubchem.449026']",[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08015,,2023-04-02T22:16:53.461000,['drugbank'],,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1H-indole-2,3-dione 3-oxime",['drugbank.DB08015'],[],[],,[],Drug,2023-04-02T22:16:53.461000
drugbank.DB08016,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"4-(6-CHLORO-2,4-DIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL) BUTYL PHOSPHATE","['drugbank.DB08016', 'pubchem.11987823']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08017,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,3-METHOXY-6-[4-(3-METHYLPHENYL)-1-PIPERAZINYL]PYRIDAZINE,"['drugbank.DB08017', 'pubchem.127504']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08018,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N-{(3S,4S)-4-[(6-AMINO-4-METHYLPYRIDIN-2-YL)METHYL]PYRROLIDIN-3-YL}-N'-(4-CHLOROBENZYL)ETHANE-1,2-DIAMINE","['drugbank.DB08018', 'pubchem.24798097']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08019,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine","['drugbank.DB08019', 'pubchem.25021186']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08020,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL","['drugbank.DB08020', 'pubchem.9927355']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08021,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,5-bromo-N-(3-chloro-2-(4-(prop-2-ynyl)piperazin-1-yl)phenyl)furan-2-carboxamide,"['drugbank.DB08021', 'pubchem.44224261']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08022,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"(2S)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile","['drugbank.DB08022', 'pubchem.46937117']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08023,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N-cyclohexyl-4-imidazo[1,2-a]pyridin-3-yl-N-methylpyrimidin-2-amine","['drugbank.DB08023', 'pubchem.24801862']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08024,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,1-[2-(S)-AMINO-3-BIPHENYL-4-YL-PROPIONYL]-PYRROLIDINE-2-(S)-CARBONITRILE,"['drugbank.DB08024', 'pubchem.5459374']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08025,,2023-04-02T22:16:53.462000,['drugbank'],,"N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE",['drugbank.DB08025'],[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08026,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-N-methylacetamide","['drugbank.DB08026', 'pubchem.24801863']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08027,564475-13-4,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,CAP-1,"['drugbank.DB08027', 'pubchem.5082818']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08028,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"BUT-3-ENYL-[5-(4-CHLORO-PHENYL)-3,6-DIHYDRO-[1,3,4]THIADIAZIN-2-YLIDENE]-AMINE","['drugbank.DB08028', 'pubchem.135521746']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08029,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,N~2~-(biphenyl-4-ylsulfonyl)-N-hydroxy-N~2~-(2-hydroxyethyl)glycinamide,"['drugbank.DB08029', 'pubchem.24178109']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08030,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,3-[(4'-cyanobiphenyl-4-yl)oxy]-N-hydroxypropanamide,"['drugbank.DB08030', 'pubchem.10039403']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08031,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE","['drugbank.DB08031', 'pubchem.11987832']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08032,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE","['drugbank.DB08032', 'pubchem.1190625']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08033,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE","['drugbank.DB08033', 'pubchem.16122638']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08034,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"(E)-3,4-DIHYDROXY-N'-[(2-METHOXYNAPHTHALEN-1-YL)METHYLENE]BENZOHYDRAZIDE","['drugbank.DB08034', 'pubchem.9562794']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08035,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"1-TERT-BUTYL-3-(2,5-DIMETHYLBENZYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE","['drugbank.DB08035', 'pubchem.11522441']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08036,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one","['drugbank.DB08036', 'pubchem.3815']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08037,845256-65-7,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,MK-0731,"['drugbank.DB08037', 'pubchem.11655511']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08038,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide","['drugbank.DB08038', 'pubchem.46937118']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08039,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE","['drugbank.DB08039', 'pubchem.5312137']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08040,92175-57-0,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,Kelatorphan,"['drugbank.DB08040', 'pubchem.123982']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08041,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID,"['drugbank.DB08041', 'pubchem.10958449']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08042,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine","['drugbank.DB08042', 'pubchem.24941243']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08043,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,1-[4-(PYRIDIN-4-YLOXY)PHENYL]-3-[3-(TRIFLUOROMETHYL)PHENYL]UREA,"['drugbank.DB08043', 'pubchem.15942672']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08044,913623-69-5,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,ABT-341,"['drugbank.DB08044', 'pubchem.11974440']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08045,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"4-{4-[4-(3-AMINOPROPOXY)PHENYL]-1H-PYRAZOL-5-YL}-6-CHLOROBENZENE-1,3-DIOL","['drugbank.DB08045', 'pubchem.5288672']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08046,1441368-51-9,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide,"['drugbank.DB08046', 'pubchem.688424']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08047,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"4-[1-allyl-7-(trifluoromethyl)-1H-indazol-3-yl]benzene-1,3-diol","['drugbank.DB08047', 'pubchem.135461982']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08048,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"4-(6-HYDROXY-1H-INDAZOL-3-YL)BENZENE-1,3-DIOL","['drugbank.DB08048', 'pubchem.135566322']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08049,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,"7,8-dihydroxy-4-phenyl-2H-chromen-2-one","['drugbank.DB08049', 'pubchem.5413034']",[],[],,[],Drug,2023-04-02T22:16:53.462000
drugbank.DB08050,,2023-04-02T22:16:53.462000,"['drugbank', 'unichem']",,5-phenyl-2-keto-valeric acid,"['drugbank.DB08050', 'pubchem.13294447']",[],[],,[],Drug,2023-04-02T22:16:53.462000
