Symptom_CUI	Symptom_Name	Gene_Symbol	Source
C0023015	Language handicap	USP15	MalaCards
C0023015	Language handicap	GRN	MalaCards
C0023015	Language handicap	NAGPA	MalaCards
C0023015	Language handicap	GRIN2A	MalaCards
C0023015	Language handicap	MAPK1	DisGeNet
C0023015	Language handicap	PCSK6	Disease-Connect
C0023015	Language handicap	CRKL	DisGeNet
C0023015	Language handicap	ZNF277	MalaCards
C0023015	Language handicap	ADNP	DisGeNet
C0023015	Language handicap	PDGFC	Disease-Connect
C0023015	Language handicap	FOXP2	MalaCards
C0023015	Language handicap	NFXL1	MalaCards
C0023015	Language handicap	TM4SF20	Disease-Connect
C0023015	Language handicap	SLI1	Disease-Connect
C0023015	Language handicap	SQSTM1	DisGeNet
C0023015	Language handicap	TBK1	DisGeNet
C0023015	Language handicap	TARDBP	MalaCards
C0023015	Language handicap	CBS	MalaCards
C0023015	Language handicap	LINC01162	MalaCards
C0023015	Language handicap	PLG	MalaCards
C0023015	Language handicap	MAPT	MalaCards|DisGeNet
C0031873	Pica	OPTN	MalaCards
C0752252	Neuromuscular manifestation	SNAP25	DisGeNet
C0752252	Neuromuscular manifestation	TPI1	DisGeNet
C0020649	Blood pressure decreased	ACE	DisGeNet
C0020649	Blood pressure decreased	CYP11A1	DisGeNet
C0020649	Blood pressure decreased	SLC25A20	DisGeNet
C0020649	Blood pressure decreased	IL1A	DisGeNet
C0020649	Blood pressure decreased	MEN1	DisGeNet
C0020649	Blood pressure decreased	CASR	DisGeNet
C0020649	Blood pressure decreased	PNOC	DisGeNet
C0020649	Blood pressure decreased	UCN	DisGeNet
C0020649	Blood pressure decreased	DDC	DisGeNet
C0020649	Blood pressure decreased	RYR1	DisGeNet
C0020649	Blood pressure decreased	DRD1	DisGeNet
C0020649	Blood pressure decreased	HRH1	DisGeNet
C0020649	Blood pressure decreased	CYP11B2	DisGeNet
C0020649	Blood pressure decreased	ADRA2A	DisGeNet
C0020649	Blood pressure decreased	HSD3B2	DisGeNet
C0020649	Blood pressure decreased	GLI2	DisGeNet
C0020649	Blood pressure decreased	ADORA1	DisGeNet
C0020649	Blood pressure decreased	MUC1	DisGeNet
C0020649	Blood pressure decreased	CTF1	DisGeNet
C0020649	Blood pressure decreased	DRD2	DisGeNet
C0020649	Blood pressure decreased	NPPA	DisGeNet
C0020649	Blood pressure decreased	POMC	DisGeNet
C0020649	Blood pressure decreased	ADRA1B	DisGeNet
C0020649	Blood pressure decreased	CAT	DisGeNet
C0020649	Blood pressure decreased	GRIA1	DisGeNet
C0020649	Blood pressure decreased	NPPB	DisGeNet
C0020649	Blood pressure decreased	HESX1	DisGeNet
C0020649	Blood pressure decreased	AGTR1	DisGeNet
C0020649	Blood pressure decreased	CLCNKB	DisGeNet
C0020649	Blood pressure decreased	SOD1	DisGeNet
C0020649	Blood pressure decreased	SLC9A3	DisGeNet
C0020649	Blood pressure decreased	PLAU	DisGeNet
C0020649	Blood pressure decreased	IL1B	DisGeNet
C0020649	Blood pressure decreased	TBX19	DisGeNet
C0020649	Blood pressure decreased	PROP1	DisGeNet
C0020649	Blood pressure decreased	IL6	DisGeNet
C0020649	Blood pressure decreased	NR3C2	DisGeNet
C0020649	Blood pressure decreased	OXT	DisGeNet
C0020649	Blood pressure decreased	IL2	DisGeNet
C0020649	Blood pressure decreased	VIP	DisGeNet
C0020649	Blood pressure decreased	INS	DisGeNet
C0020649	Blood pressure decreased	PRKAG2	DisGeNet
C0020649	Blood pressure decreased	OTX2	DisGeNet
C0020649	Blood pressure decreased	LTF	DisGeNet
C0020649	Blood pressure decreased	GRIN2B	DisGeNet
C0020649	Blood pressure decreased	VHL	DisGeNet
C0020649	Blood pressure decreased	BDKRB2	DisGeNet
C0020649	Blood pressure decreased	SCNN1A	DisGeNet
C0020649	Blood pressure decreased	KYNU	DisGeNet
C0020649	Blood pressure decreased	TAC1	DisGeNet
C0020649	Blood pressure decreased	HTR1B	DisGeNet
C0020649	Blood pressure decreased	PLAT	DisGeNet
C0020649	Blood pressure decreased	REN	DisGeNet
C0020649	Blood pressure decreased	MAOB	DisGeNet
C0020649	Blood pressure decreased	GCG	DisGeNet
C0020649	Blood pressure decreased	NISCH	DisGeNet
C0020649	Blood pressure decreased	EDN2	DisGeNet
C0020649	Blood pressure decreased	HTR1D	DisGeNet
C0020649	Blood pressure decreased	LMNB1	DisGeNet
C0020649	Blood pressure decreased	PDYN	DisGeNet
C0020649	Blood pressure decreased	SCNN1B	DisGeNet
C0020649	Blood pressure decreased	KNG1	DisGeNet
C0020649	Blood pressure decreased	AVP	DisGeNet
C0020649	Blood pressure decreased	ALB	DisGeNet
C0020649	Blood pressure decreased	POU1F1	DisGeNet
C0020649	Blood pressure decreased	NFKB2	DisGeNet
C0020649	Blood pressure decreased	EDN3	DisGeNet
C0020649	Blood pressure decreased	CNR1	DisGeNet
C0020649	Blood pressure decreased	GNA11	DisGeNet
C0020649	Blood pressure decreased	ADORA2A	DisGeNet
C0020649	Blood pressure decreased	AIP	DisGeNet
C0020649	Blood pressure decreased	TNF	DisGeNet
C0020649	Blood pressure decreased	PRL	DisGeNet
C0020649	Blood pressure decreased	FGF1	DisGeNet
C0020649	Blood pressure decreased	AGT	DisGeNet
C0020649	Blood pressure decreased	SOX3	DisGeNet
C0020649	Blood pressure decreased	IFNG	DisGeNet
C0020649	Blood pressure decreased	CRH	DisGeNet
C0020649	Blood pressure decreased	SERPINA6	DisGeNet
C0020649	Blood pressure decreased	SCNN1G	DisGeNet
C0020649	Blood pressure decreased	MAOA	DisGeNet
C0020649	Blood pressure decreased	EDN1	DisGeNet
C0004134	Dyssynergia	ATP7A	DisGeNet
C0004134	Dyssynergia	CACNB4	DisGeNet
C0004134	Dyssynergia	HCN1	DisGeNet
C0004134	Dyssynergia	ABCB7	DisGeNet
C0004134	Dyssynergia	CACNA1A	DisGeNet
C0004134	Dyssynergia	GABRA4	DisGeNet
C0004134	Dyssynergia	UROC1	DisGeNet
C0004134	Dyssynergia	SCN8A	DisGeNet
C0004134	Dyssynergia	GABRA1	DisGeNet
C0004134	Dyssynergia	CACNA2D2	DisGeNet
C0004134	Dyssynergia	ARCN1	DisGeNet
C0004134	Dyssynergia	CP	DisGeNet
C0004134	Dyssynergia	NPC1	DisGeNet
C0004134	Dyssynergia	SLC2A1	DisGeNet
C0004134	Dyssynergia	EGR3	DisGeNet
C0270790	Quadriparesis	LMNB1	DisGeNet
C0270790	Quadriparesis	ARFGEF2	DisGeNet
C0270790	Quadriparesis	GBE1	DisGeNet
C0270790	Quadriparesis	BSCL2	DisGeNet
C0270790	Quadriparesis	SQSTM1	DisGeNet
C0270790	Quadriparesis	PNP	DisGeNet
C0270790	Quadriparesis	COL4A1	DisGeNet
C0270790	Quadriparesis	GJA1	DisGeNet
C0035229	Respiratory function impaired	TK2	MalaCards
C0035229	Respiratory function impaired	VRK1	DisGeNet
C0035229	Respiratory function impaired	LIG4	DisGeNet
C0035229	Respiratory function impaired	COL11A2	DisGeNet
C0035229	Respiratory function impaired	AGTR1	DisGeNet
C0035229	Respiratory function impaired	ACTA1	DisGeNet
C0035229	Respiratory function impaired	TRNS2	DisGeNet
C0035229	Respiratory function impaired	MGME1	DisGeNet
C0035229	Respiratory function impaired	MYD88	DisGeNet
C0035229	Respiratory function impaired	MYH7	DisGeNet
C0035229	Respiratory function impaired	TMEM70	DisGeNet
C0035229	Respiratory function impaired	CRP	MalaCards
C0035229	Respiratory function impaired	PTPN22	DisGeNet
C0035229	Respiratory function impaired	PEX2	DisGeNet
C0035229	Respiratory function impaired	SFTPD	MalaCards
C0035229	Respiratory function impaired	DCTN1	MalaCards|DisGeNet
C0035229	Respiratory function impaired	SF3B4	DisGeNet
C0035229	Respiratory function impaired	COQ4	DisGeNet
C0035229	Respiratory function impaired	HSPG2	DisGeNet
C0035229	Respiratory function impaired	IGHMBP2	MalaCards
C0035229	Respiratory function impaired	MUSK	DisGeNet
C0035229	Respiratory function impaired	MARS	DisGeNet
C0035229	Respiratory function impaired	PLOD2	DisGeNet
C0035229	Respiratory function impaired	PKHD1	DisGeNet
C0035229	Respiratory function impaired	JAK2	DisGeNet
C0035229	Respiratory function impaired	CPT2	DisGeNet
C0035229	Respiratory function impaired	SLC26A2	DisGeNet
C0035229	Respiratory function impaired	FLNC	DisGeNet
C0035229	Respiratory function impaired	LMNA	DisGeNet
C0035229	Respiratory function impaired	LAMA2	MalaCards
C0035229	Respiratory function impaired	DYNC2LI1	DisGeNet
C0035229	Respiratory function impaired	TRH	DisGeNet
C0035229	Respiratory function impaired	SPEG	DisGeNet
C0035229	Respiratory function impaired	COL3A1	DisGeNet
C0035229	Respiratory function impaired	REN	DisGeNet
C0035229	Respiratory function impaired	TRNS1	DisGeNet
C0035229	Respiratory function impaired	FHL1	DisGeNet
C0035229	Respiratory function impaired	ND4	DisGeNet
C0035229	Respiratory function impaired	ALPL	MalaCards
C0035229	Respiratory function impaired	PEX14	DisGeNet
C0035229	Respiratory function impaired	PLOD1	DisGeNet
C0035229	Respiratory function impaired	OPRM1	DisGeNet
C0035229	Respiratory function impaired	PEX5	DisGeNet
C0035229	Respiratory function impaired	NKX2-1	MalaCards
C0035229	Respiratory function impaired	PRTN3	DisGeNet
C0035229	Respiratory function impaired	TTN	MalaCards
C0035229	Respiratory function impaired	PEX12	DisGeNet
C0035229	Respiratory function impaired	TRIM2	DisGeNet
C0035229	Respiratory function impaired	DST	DisGeNet
C0035229	Respiratory function impaired	ALMS1	DisGeNet
C0035229	Respiratory function impaired	GAA	MalaCards|DisGeNet
C0035229	Respiratory function impaired	ND5	DisGeNet
C0035229	Respiratory function impaired	RMRP	DisGeNet
C0035229	Respiratory function impaired	LIFR	DisGeNet
C0035229	Respiratory function impaired	EDN3	DisGeNet
C0035229	Respiratory function impaired	COX1	DisGeNet
C0035229	Respiratory function impaired	TRNF	DisGeNet
C0035229	Respiratory function impaired	F3	MalaCards
C0035229	Respiratory function impaired	SFTPB	MalaCards
C0035229	Respiratory function impaired	SFTPC	MalaCards
C0035229	Respiratory function impaired	COL5A1	DisGeNet
C0035229	Respiratory function impaired	SERPINA1	MalaCards
C0035229	Respiratory function impaired	MECP2	DisGeNet
C0035229	Respiratory function impaired	INPPL1	DisGeNet
C0035229	Respiratory function impaired	TRNQ	DisGeNet
C0035229	Respiratory function impaired	FGFR3	DisGeNet
C0035229	Respiratory function impaired	SLC7A7	DisGeNet
C0035229	Respiratory function impaired	TRNW	DisGeNet
C0035229	Respiratory function impaired	CTLA4	DisGeNet
C0035229	Respiratory function impaired	CHRND	DisGeNet
C0035229	Respiratory function impaired	SLC4A1	MalaCards
C0035229	Respiratory function impaired	COL1A1	DisGeNet
C0035229	Respiratory function impaired	PEX11B	DisGeNet
C0035229	Respiratory function impaired	SELENON	MalaCards
C0035229	Respiratory function impaired	KCNJ6	DisGeNet
C0035229	Respiratory function impaired	PIK3C2A	MalaCards
C0035229	Respiratory function impaired	SLC25A1	DisGeNet
C0035229	Respiratory function impaired	FKTN	DisGeNet
C0035229	Respiratory function impaired	PLAT	DisGeNet
C0035229	Respiratory function impaired	AIFM1	DisGeNet
C0035229	Respiratory function impaired	ALB	MalaCards
C0035229	Respiratory function impaired	COLQ	DisGeNet
C0035229	Respiratory function impaired	ASNS	DisGeNet
C0035229	Respiratory function impaired	TNF	MalaCards
C0035229	Respiratory function impaired	CHRNE	DisGeNet
C0035229	Respiratory function impaired	COX2	DisGeNet
C0035229	Respiratory function impaired	CHRNB1	DisGeNet
C0035229	Respiratory function impaired	CSF2RB	DisGeNet
C0035229	Respiratory function impaired	TRNH	DisGeNet
C0035229	Respiratory function impaired	GLUL	DisGeNet
C0035229	Respiratory function impaired	PEX3	DisGeNet
C0035229	Respiratory function impaired	RAPSN	DisGeNet
C0035229	Respiratory function impaired	MPL	DisGeNet
C0035229	Respiratory function impaired	PEX7	DisGeNet
C0035229	Respiratory function impaired	CYP27A1	DisGeNet
C0035229	Respiratory function impaired	IFT80	DisGeNet
C0035229	Respiratory function impaired	POMT2	DisGeNet
C0035229	Respiratory function impaired	MTRR	DisGeNet
C0035229	Respiratory function impaired	PDYN	DisGeNet
C0035229	Respiratory function impaired	PURA	DisGeNet
C0035229	Respiratory function impaired	TTR	MalaCards
C0035229	Respiratory function impaired	CLCF1	DisGeNet
C0035229	Respiratory function impaired	TRNL1	DisGeNet
C0035229	Respiratory function impaired	COX3	DisGeNet
C0035229	Respiratory function impaired	COL13A1	DisGeNet
C0035229	Respiratory function impaired	COL1A2	DisGeNet
C0035229	Respiratory function impaired	ND1	DisGeNet
C0035229	Respiratory function impaired	DLL3	DisGeNet
C0035229	Respiratory function impaired	SYNE2	DisGeNet
C0035229	Respiratory function impaired	TPM2	DisGeNet
C0035229	Respiratory function impaired	CRLF1	DisGeNet
C0035229	Respiratory function impaired	SCGB1A1	MalaCards
C0035229	Respiratory function impaired	LFNG	DisGeNet
C0035229	Respiratory function impaired	IFT140	DisGeNet
C0035229	Respiratory function impaired	WDR60	DisGeNet
C0035229	Respiratory function impaired	SNAP25	DisGeNet
C0035229	Respiratory function impaired	CXCL8	MalaCards
C0035229	Respiratory function impaired	ND6	DisGeNet
C0035229	Respiratory function impaired	SLC23A1	DisGeNet
C0035229	Respiratory function impaired	BAG3	DisGeNet
C0035229	Respiratory function impaired	PHOX2B	DisGeNet
C0035229	Respiratory function impaired	PSAP	DisGeNet
C0035229	Respiratory function impaired	PEX19	DisGeNet
C0035229	Respiratory function impaired	CHAT	MalaCards
C0035229	Respiratory function impaired	PDE4A	MalaCards
C0035229	Respiratory function impaired	ACVR1	DisGeNet
C0035229	Respiratory function impaired	NSUN2	DisGeNet
C0035229	Respiratory function impaired	TPM3	DisGeNet
C0035229	Respiratory function impaired	MYOD1	DisGeNet
C0035229	Respiratory function impaired	HLA-DPB1	DisGeNet
C0035229	Respiratory function impaired	GDNF	DisGeNet
C0035229	Respiratory function impaired	COL11A1	DisGeNet
C0035229	Respiratory function impaired	IFT172	DisGeNet
C0035229	Respiratory function impaired	ELANE	MalaCards
C0035229	Respiratory function impaired	PRPS1	DisGeNet
C0035229	Respiratory function impaired	ASAH1	DisGeNet
C0035229	Respiratory function impaired	FGFR1	DisGeNet
C0035229	Respiratory function impaired	PEX10	DisGeNet
C0035229	Respiratory function impaired	PEX6	DisGeNet
C0035229	Respiratory function impaired	DNAAF5	DisGeNet
C0035229	Respiratory function impaired	FBLN5	DisGeNet
C0035229	Respiratory function impaired	PEX1	DisGeNet
C0035229	Respiratory function impaired	ACOX1	DisGeNet
C0035229	Respiratory function impaired	SOX9	DisGeNet
C0035229	Respiratory function impaired	PEX16	DisGeNet
C0035229	Respiratory function impaired	PEX13	DisGeNet
C0035229	Respiratory function impaired	EXOSC3	DisGeNet
C0035229	Respiratory function impaired	COL12A1	DisGeNet
C0035229	Respiratory function impaired	DNM2	DisGeNet
C0035229	Respiratory function impaired	SLC25A3	DisGeNet
C0035229	Respiratory function impaired	MAPT	DisGeNet
C0035229	Respiratory function impaired	TET2	DisGeNet
C0035229	Respiratory function impaired	PEX26	DisGeNet
C0035229	Respiratory function impaired	LIAS	DisGeNet
C0035229	Respiratory function impaired	PIP5K1C	DisGeNet
C0035229	Respiratory function impaired	IGF1R	DisGeNet
C0035229	Respiratory function impaired	RYR1	DisGeNet
C0035229	Respiratory function impaired	CACNA1S	DisGeNet
C0035229	Respiratory function impaired	ACE	MalaCards|DisGeNet
C0035229	Respiratory function impaired	AGT	DisGeNet
C0035229	Respiratory function impaired	FBN1	DisGeNet
C0035229	Respiratory function impaired	TNNT1	DisGeNet
C0035229	Respiratory function impaired	CPS1	DisGeNet
C0427055	Face weakness	ACTA1	DisGeNet
C0427055	Face weakness	CHKB	DisGeNet
C0427055	Face weakness	HOXB1	DisGeNet
C0427055	Face weakness	CHRND	DisGeNet
C0427055	Face weakness	RYR1	DisGeNet
C0427055	Face weakness	LRP4	DisGeNet
C0427055	Face weakness	DCTN1	DisGeNet
C0427055	Face weakness	GJA1	DisGeNet
C0427055	Face weakness	BAG3	DisGeNet
C0427055	Face weakness	CRLF1	DisGeNet
C0427055	Face weakness	TTN	DisGeNet
C0427055	Face weakness	SMCHD1	DisGeNet
C0427055	Face weakness	COL6A1	DisGeNet
C0427055	Face weakness	SOST	DisGeNet
C0427055	Face weakness	CHRNB1	DisGeNet
C0427055	Face weakness	SNX10	DisGeNet
C0427055	Face weakness	CLCF1	DisGeNet
C0427055	Face weakness	ACADS	DisGeNet
C0427055	Face weakness	MTMR2	DisGeNet
C0427055	Face weakness	TRIM32	DisGeNet
C0427055	Face weakness	UBA1	DisGeNet
C0427055	Face weakness	DMPK	DisGeNet
C0427055	Face weakness	CHD7	DisGeNet
C0427055	Face weakness	TNFSF11	DisGeNet
C0427055	Face weakness	CHRNE	DisGeNet
C0427055	Face weakness	TPM2	DisGeNet
C0427055	Face weakness	ASAH1	DisGeNet
C0427055	Face weakness	CHRNA1	DisGeNet
C0427055	Face weakness	DES	DisGeNet
C0427055	Face weakness	POMT2	DisGeNet
C0427055	Face weakness	PABPN1	DisGeNet
C0427055	Face weakness	MTM1	DisGeNet
C0427055	Face weakness	POLG2	DisGeNet
C0427055	Face weakness	COL6A3	DisGeNet
C0427055	Face weakness	POLG	DisGeNet
C0427055	Face weakness	ADA2	DisGeNet
C0427055	Face weakness	LAMA2	DisGeNet
C0427055	Face weakness	SEMA3E	DisGeNet
C0427055	Face weakness	COL12A1	DisGeNet
C0427055	Face weakness	DNA2	DisGeNet
C0427055	Face weakness	DNM2	DisGeNet
C0427055	Face weakness	MYH7	DisGeNet
C0427055	Face weakness	NEB	DisGeNet
C0427055	Face weakness	LARGE1	DisGeNet
C0427055	Face weakness	BIN1	DisGeNet
C0427055	Face weakness	CLCN7	DisGeNet
C0427055	Face weakness	REV3L	DisGeNet
C0427055	Face weakness	FRG1	DisGeNet
C0427055	Face weakness	TCIRG1	DisGeNet
C0427055	Face weakness	COL6A2	DisGeNet
C0427055	Face weakness	GAN	DisGeNet
C0427055	Face weakness	SLC25A4	DisGeNet
C0427055	Face weakness	POMT1	DisGeNet
C0427055	Face weakness	MUSK	DisGeNet
C0427055	Face weakness	PLXND1	DisGeNet
C0427055	Face weakness	TPM3	DisGeNet
C0427055	Face weakness	GFPT1	DisGeNet
C0427055	Face weakness	SPEG	DisGeNet
C0427055	Face weakness	LRP5	DisGeNet
C0019521	Hiccoughs	GCSH	DisGeNet
C0019521	Hiccoughs	GLDC	DisGeNet
C0019521	Hiccoughs	AMT	DisGeNet
C0003113	Anomia	HTN3	MalaCards
C0003113	Anomia	SDC1	MalaCards
C0003113	Anomia	REM1	MalaCards
C0003113	Anomia	SMUG1	MalaCards
C0003113	Anomia	MAPT	MalaCards
C0003113	Anomia	GLI3	MalaCards
C0003113	Anomia	ACHE	MalaCards
C0003113	Anomia	GRN	MalaCards
C0003113	Anomia	VCP	MalaCards
C0003113	Anomia	CHMP2B	MalaCards
C0003113	Anomia	C9orf72	MalaCards
C0003113	Anomia	PDGFB	MalaCards
C0003113	Anomia	TBK1	MalaCards
C0003113	Anomia	TCAP	MalaCards
C0003113	Anomia	FUS	MalaCards
C0003113	Anomia	PSEN1	MalaCards
C0003113	Anomia	RILPL1	MalaCards
C0003113	Anomia	TARDBP	MalaCards
C0003113	Anomia	AMY2A	MalaCards
C0003113	Anomia	CBS	MalaCards
C0231791	In toe	DHCR7	DisGeNet
C0231791	In toe	EZH2	DisGeNet
C0231791	In toe	GUSB	DisGeNet
C0231791	In toe	CTBP1	DisGeNet
C0231791	In toe	NSD2	DisGeNet
C0231791	In toe	CHST3	DisGeNet
C0231791	In toe	MYH3	DisGeNet
C0231791	In toe	ZBTB20	DisGeNet
C0231791	In toe	CPLX1	DisGeNet
C0231791	In toe	TPM2	DisGeNet
C0231791	In toe	LETM1	DisGeNet
C0231791	In toe	MYH8	DisGeNet
C0231791	In toe	FBN2	DisGeNet
C0231791	In toe	FGFRL1	DisGeNet
C0231791	In toe	PEX1	DisGeNet
C0231791	In toe	RAB3GAP2	DisGeNet
C0231791	In toe	PEX2	DisGeNet
C0231791	In toe	B3GAT3	DisGeNet
C0231791	In toe	SKI	DisGeNet
C0231791	In toe	RAB23	DisGeNet
C0231791	In toe	TNNT3	DisGeNet
C0231791	In toe	DDR2	DisGeNet
C0231791	In toe	TNNI2	DisGeNet
C0231791	In toe	PEX5	DisGeNet
C0851578	Disorder sleep	NRCLP5	Disease-Connect
C0851578	Disorder sleep	PER2	MalaCards
C0851578	Disorder sleep	LEP	MalaCards
C0851578	Disorder sleep	CTNNBL1	MalaCards
C0851578	Disorder sleep	ARIH1	MalaCards
C0851578	Disorder sleep	NRCLP2	Disease-Connect
C0851578	Disorder sleep	CHKB	Disease-Connect
C0851578	Disorder sleep	TRA	Disease-Connect
C0851578	Disorder sleep	MOG	MalaCards
C0851578	Disorder sleep	IGLON5	MalaCards
C0851578	Disorder sleep	PRL	MalaCards
C0851578	Disorder sleep	TFAP2B	MalaCards
C0851578	Disorder sleep	HCRT	MalaCards
C0851578	Disorder sleep	CPT1B	Disease-Connect
C0851578	Disorder sleep	SLC4A1	MalaCards
C0851578	Disorder sleep	NRCLP4	Disease-Connect
C0851578	Disorder sleep	NPS	MalaCards
C0851578	Disorder sleep	HAPLN1	MalaCards
C0851578	Disorder sleep	HCRTR1	MalaCards
C0851578	Disorder sleep	HCRTR2	MalaCards
C0851578	Disorder sleep	ANK3	MalaCards
C0851578	Disorder sleep	IL6	MalaCards
C0851578	Disorder sleep	FXYD1	MalaCards
C0851578	Disorder sleep	HLA-DQA2	Disease-Connect
C0851578	Disorder sleep	DNMT1	Disease-Connect
C0851578	Disorder sleep	TOR1B	MalaCards
C0851578	Disorder sleep	NRCLP6	Disease-Connect
C0851578	Disorder sleep	PER3	MalaCards
C0851578	Disorder sleep	CRY1	MalaCards
C0851578	Disorder sleep	MMD	MalaCards
C0851578	Disorder sleep	CRP	MalaCards
C0851578	Disorder sleep	MTCO3P1	Disease-Connect
C0851578	Disorder sleep	CHKB-CPT1B	Disease-Connect
C0020796	Profoundly mentally retarded	BUB1B	DisGeNet
C0020796	Profoundly mentally retarded	ERCC6	DisGeNet
C0020796	Profoundly mentally retarded	HSPD1	DisGeNet
C0020796	Profoundly mentally retarded	FGFR3	DisGeNet
C0020796	Profoundly mentally retarded	FKTN	DisGeNet
C0020796	Profoundly mentally retarded	FH	DisGeNet
C0020796	Profoundly mentally retarded	PIK3R2	DisGeNet
C0020796	Profoundly mentally retarded	KCNJ6	DisGeNet
C0020796	Profoundly mentally retarded	POMT2	DisGeNet
C0020796	Profoundly mentally retarded	TREX1	DisGeNet
C0020796	Profoundly mentally retarded	CLIC2	DisGeNet
C0020796	Profoundly mentally retarded	SAMHD1	DisGeNet
C0020796	Profoundly mentally retarded	CDKL5	DisGeNet
C0020796	Profoundly mentally retarded	TUBA8	DisGeNet
C0020796	Profoundly mentally retarded	RAB18	DisGeNet
C0020796	Profoundly mentally retarded	POMT1	DisGeNet
C0020796	Profoundly mentally retarded	SLC9A6	DisGeNet
C0020796	Profoundly mentally retarded	IDS	DisGeNet
C0020796	Profoundly mentally retarded	MECP2	DisGeNet
C0020796	Profoundly mentally retarded	POMGNT1	DisGeNet
C0020796	Profoundly mentally retarded	UBB	DisGeNet
C0020796	Profoundly mentally retarded	NDE1	DisGeNet
C0020796	Profoundly mentally retarded	SEPSECS	DisGeNet
C0020796	Profoundly mentally retarded	CCDC88A	DisGeNet
C0020796	Profoundly mentally retarded	ATIC	DisGeNet
C0020796	Profoundly mentally retarded	RNF113A	DisGeNet
C0020796	Profoundly mentally retarded	RNASEH2A	DisGeNet
C0020796	Profoundly mentally retarded	LARGE1	DisGeNet
C0020796	Profoundly mentally retarded	SPTAN1	DisGeNet
C0020796	Profoundly mentally retarded	VPS53	DisGeNet
C0020796	Profoundly mentally retarded	ADAR	DisGeNet
C0034359	Cell pus urine	CXCL8	MalaCards
C0034359	Cell pus urine	NUMA1	MalaCards
C0034359	Cell pus urine	MRAP	MalaCards
C0034359	Cell pus urine	MN1	MalaCards
C0034359	Cell pus urine	LARS	MalaCards
